,Trinary_Score,Vader_Score,text,elite,retweet_count,media,gender,dw_extr,dwextr_rs,dw_score,race,age,followers
3493,1,0.8016,"Happy 70th anniversary to an iconic MN company, @NordicWare! (I'll need to bake a Bundt cake in your honor soon.)""",amyklobuchar,21,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3494,1,0.6705,"Good story from AgriNews on opportunities in Cuba. I've introduced legislation to lift trade embargo: https://t.co/yilLdYifJk""",amyklobuchar,23,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3495,-1,-0.0276,"Some people are such icons, it's almost hard to believe it when they're gone. RIP David Bowie.""",amyklobuchar,12,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3496,1,0.4404,Thanks. We have been working to bring these children home to their families where they belong... #uniteourfamilies https://t.co/WPePAgvetP',amyklobuchar,22,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3497,-1,-0.3182,.@alfranken &amp; I lost Vikes bet &amp;owe PattyMurray &amp; @sencantwell walleye &amp; caribou coffee which may be really cold given the weather and all..',amyklobuchar,12,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3498,0,0.0,"Still can't get over the game.  Saw Seattle fans in airport with face paint.  Decided standing down was prudent (but it was hard) #nextyear""",amyklobuchar,10,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3499,0,0.0,"Tough loss. But one thing's for certain: Vikings fans are tougher. We'll be back next year.""",amyklobuchar,21,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3500,0,0.0,Anyone who predicted the @vikings would be blown out of the water today take it back now',amyklobuchar,27,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3501,1,0.6696,.@vikings interception! Fans are the best. John &amp; I at game w/ @tinaflintsmith #govikes https://t.co/PYAQ3dGIPP',amyklobuchar,14,0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3502,1,0.8977,Good luck to @Vikings in (v cold) Wild Card game! @alfranken &amp; I ready to enjoy salmon &amp; Starbucks wagered by @PattyMurray &amp; @MariaCantwell.',amyklobuchar,15,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3503,1,0.4926,Fun to flip through these @PioneerPress photos of cold/snowy Vikings games. Brings back freezing memories! https://t.co/jHvHE8nlVK',amyklobuchar,10,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3504,1,0.8271,"Good @duluthnews story on success of drug courts. I've been a longtime supporter because I know they work: https://t.co/E4i5xjjwyY""",amyklobuchar,14,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3505,1,0.2263,"Eagan firm designed cold-weather underwear keeping players warm on Sunday. (Advantage @Vikings: We're used to cold) https://t.co/b2wPlCgrJM""",amyklobuchar,8,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3506,1,0.3818,"Ah, no Seattle rain will prepare your Seahawks for the MN winter. Look forward to the salmon &amp; Java after Vikes win  https://t.co/pFClAps605'",amyklobuchar,9,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3507,0,0.0,Minnesotan named on US Advisory Council on Human Trafficking https://t.co/KK1XhBofo',amyklobuchar,6,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3508,1,0.128,@kevinhvollmers No senator has put more time into this bill than me.We need to build support together.We will send longer statement next wk.',amyklobuchar,1,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3509,1,0.6597,"Statement: I'm a sponsor of the bill &amp; support getting the adoptees citizenship. Advice:we need republican support https://t.co/aWVXzD8dUC""",amyklobuchar,6,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3510,1,0.4019,"The senators who aren't on bill. They'll listen most to constituents. I'm specifically trying to get Repub support https://t.co/SvaXXPBlo4""",amyklobuchar,4,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3511,1,0.5719,"Thanks Ashley, so do I.  It is an important bill.  https://t.co/5ir60xWjH0'",amyklobuchar,3,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3512,1,0.91,.@enmui220 Unless we get repub support this year (I hope you can help us w/that) the best way to pass bill is w/immigration reform next year',amyklobuchar,2,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3513,1,0.5423,Economy keeps moving in right direction. 292K jobs added in Dec. for 70 straight months of private sector job growth https://t.co/vK1nrbigbI',amyklobuchar,2,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3514,1,0.3182,"I've worked hard to get repub support for the bill.Right now we only have one republican cosponsor.We need 60 votes  https://t.co/qondgZM9xa""",amyklobuchar,4,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3515,0,0.0,.@alfranken &amp; I urged Administration to invest at least $4.7B in Low Income Home Energy Assistance Program. MN families count on LIHEAP.',amyklobuchar,13,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3516,-1,-0.296,It means: Cruz is holding them up for now..Cotton is no longer holding up-he gets that Norway&amp;Sweden are key allies. https://t.co/mHEKx7SOaq',amyklobuchar,5,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3517,1,0.5719,"For #ThrowbackThursday, read about Anna Dickie Olesen, 1st woman endorsed by major political party for U.S. Senate: https://t.co/zacz71co7i'",amyklobuchar,9,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3518,-1,-0.7579,".@USATODAY op-ed on president's gun proposals. Must pass background checks &amp; my bill on stalkers &amp; domestic violence https://t.co/xjLn3FKpCc""",amyklobuchar,8,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3519,0,0.0,The holdup on Norwegian&amp;Swedish ambassadors is due to individual senators holds.They had unanimous vote in committee https://t.co/TdAp26gToZ',amyklobuchar,7,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3520,0,0.0,Skaters frozen out by one of latest Mpls. lake freeze-ups in 52 years https://t.co/aLrYDGXwd',amyklobuchar,3,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3521,-1,-0.4404,"Embarrassment that we don't have ambassador to Norway. Tom Loftus: Vote on confirmation of U.S. ambassador to Norway https://t.co/u9QsO8wSi0""",amyklobuchar,10,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3522,0,0.0,"On this day in 1789, 1st U.S. presidential election was held. Only white men who owned property were eligible to vote.'",amyklobuchar,60,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3523,1,0.743,Glad @TheJusticeDept announced civil suit against Volkswagen over use of emissions-cheating software. I urged DOJ to take strong action.',amyklobuchar,11,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3524,-1,-0.5859,Introduced resolution w @chuckschumer to designate January as National Carbon Monoxide Poisoning Awareness Month: https://t.co/mQicWxC10Y',amyklobuchar,9,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3525,1,0.4939,"In honor of Vice President Mondale's birthday, here's a photo of Paul Newman speaking on his behalf in N.H. in 1984: https://t.co/RAmuyRUlXk""",amyklobuchar,3,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3526,1,0.903,"Happiest of birthdays to my friend and mentor, Vice President Mondale. Minnesota has been so fortunate to call him our own.'",amyklobuchar,13,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3527,-1,-0.6597,"MN Muslims take on recruiting: Twin Cities leaders: Al-Shaba's video is a 'desperate attempt' to create hatred https://t.co/FtPeehrT9l""",amyklobuchar,5,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3528,1,0.7644,Everyone comes together on this except for our friends next door! Have some Wisconsin cheddar in their honor tonight https://t.co/z00oUZl6U8',amyklobuchar,12,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3529,1,0.5574,".@vikings Division Champs will now be playing Seattle in MN.  In the Walleye vs. Salmon bowl, I'll go with the walleye.""",amyklobuchar,32,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3530,1,0.4545,".@Vikings made it exciting to the end, but we beat the Packers on Lambeau Field!!  Champs!'",amyklobuchar,34,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3531,1,0.4714,.@vikings ... One more drive like that and we are at home next weekend!',amyklobuchar,8,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3532,1,0.4215,"As my dad likes to say, our ""true hearts and purple heads"" go into the second half in the lead (ok, a small lead, but a lead all the same)'",amyklobuchar,8,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3533,1,0.8268,The Vikings are playing to win!  Liked that play.',amyklobuchar,7,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3534,1,0.5525,Good luck to @Vikings against Packers for NFC North title. Proud of this team. #SkolVikings',amyklobuchar,16,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3535,-1,-0.6633,"Some history for the big game tonight... Souhan: It's Vikings vs. Packers for the NFC North https://t.co/Las7NV580C""",amyklobuchar,1,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3536,1,0.7269,Great story about MN hockey league that gives players w disabilities a chance to shine on the ice: https://t.co/LN4AS1rMYi',amyklobuchar,21,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3537,0,0.0,"On this day in 1863, President Abraham Lincoln issued the Emancipation Proclamation.'",amyklobuchar,64,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3538,1,0.9347,"Happy New Year! I hope that the year ahead is a good one for you and your family. Here's to a great 2016!""",amyklobuchar,14,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3539,1,0.7772,"Have a Happy New Year's Eve tonight!  I for one am ready for a new year!""",amyklobuchar,8,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3540,1,0.8687,Happy 45th anniversary to the Clean Air Act. Groundbreaking legislation has greatly improved quality of our air since first passed in 1970.',amyklobuchar,42,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3541,0,0.0,Impt. story on Medicare drug spending. I introduced bill to let Medicare negotiate w drug companies for discounts: https://t.co/ZXyzZ2LTLo',amyklobuchar,23,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3542,1,0.1027,Important @nytimes piece by VP Mondale. I've been working hard to get Norway\xe2\x80\x99s &amp; Sweden's ambassadors confirmed: https://t.co/wfoJWDJO9',amyklobuchar,17,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3543,1,0.8016,Some of these are really amazing: 26 innovations that improved the world in 2015: https://t.co/fRHl56YiaW',amyklobuchar,7,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3544,1,0.6249,"Wanted to share @brd_dispatch op-ed on early Christmas gift MN received: Fixing America's Surface Transportation Act https://t.co/wW3R5cNS0x""",amyklobuchar,6,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3545,1,0.8309,"And that's a win! Congrats on 21-14 bowl victory over Central Michigan, @GopherFootball!""",amyklobuchar,14,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3546,1,0.7096,Good luck to @GopherFootball against Central Michigan in Quick Lane Bowl. 18th postseason appearance for the Gophers. #skiumah',amyklobuchar,4,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3547,1,0.7263,"Thanks for this, @BuzzFeed! 28 pictures that prove good things happened in 2015: https://t.co/ALnOrTLUgo'",amyklobuchar,8,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3548,1,0.7901,.@Vikings win &amp; headed to playoffs for first time since 2012! (I told you this season would be a good one.)',amyklobuchar,15,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3549,1,0.5707,"Vikings ahead of Giants 19 to 3. Playing outdoors @Uof M stadium they're going back to their cold weather roots but WARMING to the playoffs!""",amyklobuchar,12,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3550,1,0.8748,"Good luck to @Vikings today against Giants! A win = playoffs if it doesn't happen sooner. We'll take it however we get it. #SkolVikings""",amyklobuchar,13,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3551,1,0.8016,Tonight our family &amp; @tomemmer  &amp; Jackie got to have dinner w/our great MN cadets &amp; midshipmen and their parents. Inspiring young people!',amyklobuchar,13,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3552,1,0.4926,Thanks Brandon!   https://t.co/54tGCk4VKt',amyklobuchar,9,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3553,1,0.8957,"Great @WCCO story on Red Wing man's amazing model tractors. Pete Freiheit now in farm toy hall of fame:  https://t.co/oegqF2FHb3""",amyklobuchar,10,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3554,1,0.4588,"Glad @HillaryClinton proposal aims at #Alzheimers cure by 2025. I've worked w @SenatorCollins to double funding: https://t.co/QRqKNc0XnY""",amyklobuchar,26,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3555,1,0.5848,"Merry Christmas!  I think I have let our 20-year-old daughter sleep long enough, don't you?  Stockings await.""",amyklobuchar,10,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3556,1,0.8955,"From my family to yours, have a wonderful holiday and a great 2016! https://t.co/mSkhJDmhGd'",amyklobuchar,16,0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3557,1,0.3612,Moving story on how U.S. servicemembers stepped up to comfort young Muslim girl in Texas: https://t.co/gjydj4U3e3 #iwillprotectyou',amyklobuchar,33,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3558,1,0.5574,"Adrianna Vorderbruggen grew up in my hometown &amp; went to my high school. ""She\xe2\x80\x99s a hero to all of us,"" says brother. https://t.co/3k0Xw4gbja'",amyklobuchar,17,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3559,1,0.296,Wanted to share this @WCCO story on my legislation to tackle soaring prescription drug prices:\nhttps://t.co/Gpk2JSMfzt',amyklobuchar,11,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3560,1,0.2023,Wondering how @Vikings can make it to playoffs? This post outlines top scenarios: https://t.co/3KeBDi8w7L',amyklobuchar,4,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3561,0,0.0,"Update: 5 years ago don't ask, don't tell repeal signed into law. 2 states had both senators vow to stay in session until repealed: CA &amp; MN!""",amyklobuchar,16,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3562,-1,-0.6705,U.S. servicemember killed in Afghanistan was MN native. My thoughts &amp; prayers are w family of Adrianna Vorderbruggen https://t.co/wAbVeD2pia',amyklobuchar,16,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3563,1,0.8172,Amazing video of rocket landing vertically after launching satellites. Congrats to @SpaceX team! https://t.co/P3vcDqjdgS',amyklobuchar,11,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3564,1,-0.0,Thanks to WH Chief of Staff Denis McDonough for coming to Iron Range today to discuss steel crisis. Industry vital to economy+security.',amyklobuchar,8,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3565,1,0.8807,Looking for some Christmas cheer? Bentleyville Tour of Lights in Duluth voted best holiday light show in MN: https://t.co/hTHEqbhokp',amyklobuchar,17,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3566,1,0.5719,"Wonderful story from @fox9kmsp. After 70 years, WWII hero's MN family gets Purple Heart back: https://t.co/oKc0vU0m8c""",amyklobuchar,17,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3567,-1,-0.7902,"So sad to hear that Jimmy Carter's grandson has died. My thoughts and prayers are with the Carter family: https://t.co/tEP0BoVKPN""",amyklobuchar,17,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3568,-1,-0.4404,"Held event at @childrensmn on soaring cost of prescription drugs. I've introduced bipartisan legislation to reduce burden on families.""",amyklobuchar,12,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3569,-1,0.453,Vikings win!!!  Sorry Bears fans! You guys always take losses so well.',amyklobuchar,12,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3570,1,0.7574,Good luck to @Vikings at home against Bears. All we want for Christmas is a spot in the playoffs! #skol',amyklobuchar,14,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3571,1,0.4019,"Bill I backed to overhaul Toxic Substances Control Act of 1976 passed Senate. It's way past time to update law &amp; protect families. #TSCA""",amyklobuchar,14,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3572,-1,-0.3182,Introduced bipartisan bill w @JohnBoozman &amp; @alfranken to improve child abuse training programs &amp; enhance child protection nationwide.',amyklobuchar,6,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3573,1,0.8934,"Budget full of great news for rural MN. Helps farmers lower energy costs, invests in renewables, boosts ag research &amp; improves Section 179.'",amyklobuchar,11,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3574,1,0.7003,"Big news: Minneapolis selected by U.S. Departments of Justice, Homeland Security, and Labor to house 1 of 6 new Anti-Trafficking Teams.'",amyklobuchar,16,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3575,-1,-0.3818,Good economic news: MN unemployment now at lowest level since 2001: https://t.co/3NLNJz5CTr',amyklobuchar,16,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3576,-1,-0.5216,BREAKING: Senate passes budget (without shutting down government.) Nothing like upcoming holiday to kick my colleagues into gear.',amyklobuchar,21,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3577,1,0.6124,1 year ago: Process began to normalize Cuba relations. Now: Progress made to restore flights. Next: Pass my bipartisan bill &amp; lift embargo.',amyklobuchar,17,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3578,1,0.9231,Wanted to congratulate Abby Wambach on her retirement &amp; amazing career. Truly an inspiration for all kids w big dreams.',amyklobuchar,3,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3579,1,0.4019,".@OrrinHatch &amp; I named Senate co-chairs of Rare Disease Caucus. Will help bring public &amp; Congressional awareness to community's unique needs""",amyklobuchar,6,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3580,1,0.7096,"My dad's family is Slovenian &amp; proud of it. Hoping that marriage equality prevails at polls. #\xc4\x8dasjeZA""",amyklobuchar,45,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3581,1,0.8834,Great to speak at #RealEconomy forum today on policies to keep MN economy strong. Thanks to @WellsFargoNews &amp; @USATODAYmoney for hosting.',amyklobuchar,8,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3582,-1,-0.1531,Iron Range news: @USDOL approved Trade Adjustment Assistance petitions for steelworkers and miners hurt by Magnetation layoffs.',amyklobuchar,6,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3583,1,0.5719,"World's lakes are warming up, even Superior, scientists warn https://t.co/rqB5s0qfq0""",amyklobuchar,25,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3584,1,0.902,"Congrats to @Ness_Duluth on retirement from mayor's office! We haven't seen the last of Don. He loves Duluth &amp; Duluth loves him right back.""",amyklobuchar,16,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3585,-1,-0.6249,White House Chief of Staff Denis McDonough will be in Virginia MN Tuesday to discuss national steel crisis: https://t.co/LSIfawP5rq',amyklobuchar,4,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3586,1,0.4404,Good news: Senate to vote on federal district judge nominee Mimi Wright early next year: https://t.co/F7ejf7390q',amyklobuchar,4,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3587,1,0.8074,"Great news for MN economy: Year-end ""tax extenders"" agreement includes 2-year suspension of medical device tax. MN home to 700+ firms.'",amyklobuchar,9,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3588,-1,-0.1027,Progress for MN poultry industry: Quarantines lifted on farms affected by avian flu this year: https://t.co/GTahWnydDs',amyklobuchar,6,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3589,-1,-0.5719,Sad to hear Professor Stacey Hunter Hecht has died. Her passion will live on through every student she taught. My prayers are w her family.',amyklobuchar,6,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3590,-1,-0.4019,"Unseasonably warm weather worrying MN's winter businesses. No ice fishing without ice:\nhttps://t.co/9Q3GJxkURy""",amyklobuchar,9,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3591,1,0.8356,"Wanted to welcome my friend @HillaryClinton to Minnesota today! She is giving a major talk on our nation's security.""",amyklobuchar,18,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3592,1,0.5719,"Happy anniversary to the Bill of Rights. On this day in 1791, Virginia was final state to ratify.'",amyklobuchar,20,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3593,1,0.8858,"Interesting story on how season's most popular gifts -- yes, gift cards -- are mostly made in MN: https://t.co/4w1WA0aCPL""",amyklobuchar,13,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3594,-1,-0.8271,"On this 3rd anniversary of tragedy at Sandy Hook, entire community &amp; families of those lost are in my heart. Inaction is not an option.'",amyklobuchar,28,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3595,1,0.7184,"If you're looking for some holiday cheer, @exploreminn has a roundup of MN events: https://t.co/CQ2LhyLc0N""",amyklobuchar,17,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3596,-1,-0.2732,"MN's fiscal health the envy of other Midwestern states: https://t.co/u89JQn0Lbo""",amyklobuchar,13,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3597,1,0.34,MN 1 of 7 states to receive National Guard Cyber Security Protection Team. Will further @MNNationalGuard as leader in cybersecurity.',amyklobuchar,12,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3598,1,0.2225,"Gophers' Volleyball headed to Final Four after beating Hawaii in Des Moines!  Women's sports strong in MN this year!  (as in Lynx).""",amyklobuchar,11,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3599,-1,-0.25,Important story on how American middle class is no longer the majority. Too many families are falling behind: https://t.co/PPrPMZRubU',amyklobuchar,32,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3600,1,0.7543,Big news: 190+ nations sign landmark climate change deal. Proud MN is renewable energy leader but real progress requires global cooperation.',amyklobuchar,21,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3601,1,0.2263,190+ nations near landmark deal to slow global warming https://t.co/bLSWsXnQg0 via @startribune',amyklobuchar,14,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3602,0,0.0,They are on the move! Gophers breeze into NCAA volleyball Elite Eight with sweep over Illinois https://t.co/VIfLZJpViE',amyklobuchar,12,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3603,-1,-0.0772,Glad that human rights activist Leyla Yunus has been released from prison in Azerbaijan on humanitarian grounds. #freethe20',amyklobuchar,11,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3604,1,0.4199,"After 4 decades in public service, Sen. @BevScalze of Little Canada will retire at end of term. Thank you for your service, Bev!'",amyklobuchar,7,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3605,1,0.8478,"You need to see this amazing full-court, buzzer-beating shot. Congrats to Oman Oman and Austin Packers! https://t.co/NGb5iXUrre'",amyklobuchar,8,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3606,1,0.6369,"My provisions to expand STEM, improve teacher + principal retention &amp; reduce absenteeism included in education bill being signed into law.'",amyklobuchar,11,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
3607,-1,-0.6369,Thoughtful @tombrokaw reflection on dangerous ideas and our need to avoid mistakes of the past: https://t.co/5B0Xk6oNyp',amyklobuchar,18,-0.5,-0.5,0.24100000000000002,0.24100000000000002,-0.24100000000000002,0.5,57,90213.0
